day,play,outlook,temp,humidity,wind
D2376,No,Rain,Mild,High,Weak
D2377,Yes,Overcast,Mild,Normal,Strong
D2378,Yes,Overcast,Mild,Normal,Weak
D2379,No,Sunny,Hot,High,Strong
D2380,Yes,Overcast,Hot,High,Weak
D2381,Yes,Sunny,Cool,Normal,Strong
D2382,No,Rain,Mild,High,Strong
D2383,No,Rain,Hot,Normal,Weak
D2384,No,Rain,Cool,High,Weak
D2385,No,Sunny,Hot,Normal,Strong
D2386,No,Sunny,Hot,High,Strong
D2387,No,Sunny,Hot,High,Strong
D2388,Yes,Sunny,Mild,Normal,Weak
D2389,Yes,Overcast,Mild,High,Strong
D2390,No,Sunny,Hot,High,Weak
D2391,No,Sunny,Hot,High,Weak
D2392,No,Rain,Cool,High,Weak
D2393,No,Rain,Hot,High,Strong
D2394,Yes,Sunny,Mild,Normal,Strong
D2395,Yes,Overcast,Mild,Normal,Weak
D2396,No,Sunny,Cool,High,Strong
D2397,Yes,Overcast,Cool,Normal,Weak
D2398,Yes,Overcast,Mild,High,Strong
D2399,Yes,Overcast,Hot,Normal,Strong
D2400,Yes,Sunny,Mild,High,Weak
D2401,No,Sunny,Hot,High,Strong
D2402,No,Sunny,Cool,High,Weak
D2403,No,Sunny,Cool,Normal,Strong
D2404,Yes,Overcast,Hot,Normal,Weak
D2405,Yes,Rain,Hot,High,Weak
D2406,Yes,Rain,Cool,Normal,Weak
D2407,Yes,Overcast,Cool,Normal,Strong
D2408,Yes,Overcast,Hot,Normal,Weak
D2409,Yes,Overcast,Hot,Normal,Strong
D2410,Yes,Overcast,Hot,High,Weak
D2411,Yes,Overcast,Cool,High,Strong
D2412,Yes,Sunny,Mild,Normal,Weak
D2413,No,Rain,Mild,High,Weak
D2414,Yes,Overcast,Hot,High,Weak
D2415,Yes,Overcast,Mild,High,Weak
D2416,No,Sunny,Mild,High,Weak
D2417,Yes,Rain,Mild,Normal,Weak
D2418,Yes,Rain,Cool,Normal,Weak
D2419,Yes,Overcast,Mild,High,Weak
D2420,Yes,Overcast,Hot,High,Weak
D2421,Yes,Overcast,Hot,High,Weak
D2422,No,Rain,Hot,High,Strong
D2423,Yes,Rain,Mild,High,Strong
D2424,Yes,Rain,Hot,High,Strong
D2425,Yes,Rain,Cool,High,Weak
D2426,No,Sunny,Cool,High,Strong
D2427,Yes,Overcast,Mild,Normal,Weak
D2428,Yes,Rain,Cool,Normal,Strong
D2429,Yes,Sunny,Cool,Normal,Weak
D2430,No,Sunny,Hot,High,Strong
D2431,Yes,Rain,Mild,High,Weak
D2432,Yes,Overcast,Mild,Normal,Weak
D2433,Yes,Rain,Cool,Normal,Weak
D2434,Yes,Sunny,Cool,Normal,Weak
D2435,Yes,Sunny,Mild,High,Weak
D2436,No,Sunny,Mild,High,Strong
D2437,Yes,Sunny,Cool,Normal,Weak
D2438,No,Rain,Mild,High,Strong
D2439,Yes,Overcast,Hot,Normal,Weak
D2440,Yes,Sunny,Mild,Normal,Strong
D2441,Yes,Sunny,Mild,High,Weak
D2442,Yes,Sunny,Cool,Normal,Weak
D2443,Yes,Rain,Hot,High,Weak
D2444,Yes,Rain,Cool,Normal,Weak
D2445,Yes,Overcast,Mild,Normal,Strong
D2446,Yes,Overcast,Mild,Normal,Weak
D2447,Yes,Sunny,Mild,Normal,Weak
D2448,No,Rain,Cool,High,Weak
D2449,Yes,Overcast,Hot,High,Weak
D2450,Yes,Overcast,Mild,Normal,Strong
D2451,No,Rain,Mild,High,Weak
D2452,Yes,Overcast,Cool,Normal,Strong
D2453,No,Sunny,Mild,High,Weak
D2454,Yes,Overcast,Mild,Normal,Weak
D2455,No,Sunny,Cool,High,Strong
D2456,Yes,Rain,Cool,High,Weak
D2457,Yes,Sunny,Mild,Normal,Weak
D2458,No,Rain,Hot,High,Strong
D2459,Yes,Overcast,Hot,Normal,Weak
D2460,No,Sunny,Mild,High,Strong
D2461,No,Sunny,Hot,High,Weak
D2462,Yes,Rain,Hot,Normal,Strong
D2463,Yes,Rain,Mild,Normal,Strong
D2464,Yes,Overcast,Mild,Normal,Strong
D2465,Yes,Sunny,Mild,Normal,Weak
D2466,No,Rain,Hot,Normal,Strong
D2467,Yes,Sunny,Hot,High,Weak
D2468,Yes,Overcast,Cool,High,Weak
D2469,No,Sunny,Hot,High,Strong
D2470,No,Sunny,Mild,High,Strong
D2471,No,Rain,Hot,High,Strong
D2472,Yes,Sunny,Cool,Normal,Weak
D2473,No,Sunny,Mild,High,Weak
D2474,Yes,Sunny,Mild,Normal,Strong
D2475,Yes,Overcast,Mild,Normal,Strong
D2476,No,Sunny,Mild,High,Weak
D2477,Yes,Rain,Cool,Normal,Weak
D2478,Yes,Rain,Cool,High,Weak
D2479,No,Rain,Mild,Normal,Weak
D2480,Yes,Rain,Mild,Normal,Weak
D2481,No,Sunny,Mild,High,Weak
D2482,Yes,Overcast,Mild,High,Strong
D2483,No,Rain,Hot,Normal,Strong
D2484,Yes,Overcast,Cool,High,Weak
D2485,No,Sunny,Hot,High,Weak
D2486,No,Sunny,Mild,High,Weak
D2487,No,Sunny,Cool,High,Strong
D2488,No,Sunny,Hot,High,Strong
D2489,No,Rain,Cool,High,Strong
D2490,Yes,Rain,Hot,High,Weak
D2491,No,Rain,Hot,Normal,Strong
D2492,Yes,Overcast,Cool,Normal,Weak
D2493,Yes,Rain,Hot,High,Weak
D2494,Yes,Overcast,Mild,Normal,Weak
D2495,No,Rain,Hot,High,Weak
D2496,Yes,Overcast,Mild,Normal,Weak
D2497,No,Rain,Hot,High,Weak
D2498,Yes,Overcast,Mild,Normal,Strong
D2499,No,Sunny,Hot,High,Strong
D2500,No,Rain,Mild,High,Weak
D2501,No,Sunny,Hot,High,Strong
D2502,No,Rain,Cool,High,Weak
D2503,Yes,Sunny,Mild,Normal,Strong
D2504,Yes,Rain,Hot,Normal,Weak
D2505,Yes,Sunny,Cool,Normal,Weak
D2506,Yes,Overcast,Mild,Normal,Weak
D2507,Yes,Rain,Mild,Normal,Weak
D2508,Yes,Rain,Cool,Normal,Weak
D2509,Yes,Overcast,Hot,Normal,Weak
D2510,Yes,Rain,Cool,Normal,Strong
D2511,Yes,Overcast,Mild,Normal,Weak
D2512,Yes,Rain,Cool,High,Weak
D2513,No,Sunny,Mild,Normal,Strong
D2514,No,Rain,Hot,High,Strong
D2515,No,Rain,Hot,High,Strong
D2516,Yes,Overcast,Cool,Normal,Weak
D2517,No,Rain,Mild,Normal,Strong
D2518,Yes,Overcast,Cool,High,Strong
D2519,No,Rain,Hot,High,Strong
D2520,Yes,Rain,Mild,Normal,Weak
D2521,Yes,Rain,Cool,Normal,Strong
D2522,Yes,Rain,Hot,High,Strong
D2523,Yes,Overcast,Mild,Normal,Strong
D2524,No,Sunny,Hot,High,Weak
D2525,No,Rain,Cool,High,Strong
D2526,Yes,Overcast,Hot,Normal,Strong
D2527,Yes,Overcast,Mild,Normal,Strong
D2528,Yes,Rain,Hot,Normal,Strong
D2529,Yes,Rain,Cool,High,Weak
D2530,Yes,Overcast,Mild,High,Strong
D2531,Yes,Overcast,Mild,Normal,Weak
D2532,Yes,Rain,Mild,Normal,Strong
D2533,Yes,Rain,Cool,Normal,Weak
D2534,Yes,Sunny,Cool,Normal,Weak
D2535,Yes,Overcast,Cool,Normal,Weak
D2536,No,Sunny,Mild,High,Strong
D2537,No,Rain,Hot,High,Strong
D2538,No,Rain,Hot,High,Strong
D2539,Yes,Rain,Cool,High,Strong
D2540,Yes,Overcast,Hot,High,Weak
D2541,Yes,Overcast,Cool,High,Weak
D2542,No,Sunny,Mild,High,Strong
D2543,Yes,Overcast,Cool,Normal,Weak
D2544,Yes,Overcast,Cool,High,Weak
D2545,Yes,Overcast,Hot,High,Strong
D2546,No,Rain,Cool,High,Strong
D2547,Yes,Overcast,Cool,Normal,Weak
D2548,Yes,Overcast,Cool,High,Strong
D2549,No,Sunny,Mild,High,Weak
D2550,Yes,Overcast,Cool,Normal,Weak
D2551,Yes,Overcast,Mild,Normal,Weak
D2552,No,Sunny,Cool,High,Strong
D2553,Yes,Rain,Mild,Normal,Strong
D2554,Yes,Rain,Hot,Normal,Weak
D2555,No,Rain,Hot,High,Strong
D2556,Yes,Overcast,Hot,High,Weak
D2557,No,Rain,Hot,High,Strong
D2558,No,Sunny,Cool,High,Strong
D2559,Yes,Overcast,Hot,High,Weak
D2560,No,Rain,Mild,High,Strong
D2561,Yes,Overcast,Cool,Normal,Strong
D2562,No,Sunny,Hot,High,Strong
D2563,Yes,Rain,Mild,Normal,Weak
D2564,Yes,Sunny,Hot,Normal,Weak
D2565,Yes,Rain,Mild,Normal,Strong
D2566,Yes,Rain,Mild,Normal,Weak
D2567,Yes,Overcast,Mild,Normal,Weak
D2568,No,Rain,Mild,High,Strong
D2569,No,Sunny,Mild,High,Strong
D2570,Yes,Sunny,Hot,Normal,Weak
D2571,Yes,Overcast,Hot,Normal,Weak
D2572,Yes,Sunny,Cool,Normal,Weak
D2573,Yes,Sunny,Cool,Normal,Weak
D2574,No,Sunny,Hot,High,Weak
D2575,No,Rain,Hot,High,Weak
D2576,Yes,Rain,Cool,Normal,Weak
D2577,No,Rain,Mild,High,Strong
D2578,Yes,Overcast,Mild,High,Strong
D2579,No,Sunny,Hot,Normal,Strong
D2580,Yes,Rain,Hot,High,Weak
D2581,No,Sunny,Hot,Normal,Weak
D2582,Yes,Rain,Hot,High,Strong
D2583,Yes,Sunny,Hot,Normal,Strong
D2584,Yes,Overcast,Cool,Normal,Weak
D2585,No,Sunny,Mild,Normal,Strong
D2586,Yes,Overcast,Cool,Normal,Strong
D2587,Yes,Sunny,Cool,Normal,Weak
D2588,No,Sunny,Hot,High,Strong
D2589,Yes,Rain,Mild,High,Weak
D2590,Yes,Rain,Mild,High,Weak
D2591,Yes,Sunny,Cool,Normal,Weak
D2592,No,Rain,Cool,High,Weak
D2593,Yes,Overcast,Hot,Normal,Weak
D2594,Yes,Overcast,Cool,Normal,Weak
D2595,Yes,Sunny,Hot,Normal,Strong
D2596,No,Sunny,Hot,High,Weak
D2597,Yes,Rain,Mild,High,Weak
D2598,No,Rain,Hot,High,Strong
D2599,No,Sunny,Hot,High,Strong
D2600,No,Rain,Cool,High,Strong
D2601,No,Sunny,Cool,High,Strong
D2602,No,Rain,Cool,High,Strong
D2603,Yes,Rain,Cool,Normal,Strong
D2604,Yes,Sunny,Cool,Normal,Strong
D2605,Yes,Sunny,Hot,High,Weak
D2606,Yes,Overcast,Mild,Normal,Weak
D2607,Yes,Overcast,Mild,Normal,Weak
D2608,No,Sunny,Mild,High,Weak
D2609,Yes,Rain,Hot,High,Weak
D2610,No,Sunny,Mild,Normal,Strong
D2611,No,Sunny,Cool,High,Strong
D2612,Yes,Overcast,Mild,High,Weak
D2613,No,Sunny,Hot,Normal,Strong
D2614,Yes,Rain,Cool,High,Strong
D2615,Yes,Sunny,Mild,Normal,Strong
D2616,Yes,Sunny,Cool,High,Strong
D2617,Yes,Overcast,Cool,High,Weak
D2618,Yes,Overcast,Hot,High,Weak
D2619,Yes,Overcast,Mild,Normal,Strong
D2620,No,Sunny,Hot,High,Strong
D2621,Yes,Overcast,Mild,High,Strong
D2622,Yes,Overcast,Hot,High,Weak
D2623,Yes,Rain,Mild,Normal,Weak
D2624,Yes,Overcast,Cool,High,Weak
D2625,No,Sunny,Hot,High,Strong
D2626,Yes,Overcast,Cool,High,Weak
D2627,No,Sunny,Mild,High,Weak
D2628,No,Rain,Hot,Normal,Strong
D2629,No,Sunny,Hot,High,Strong
D2630,No,Rain,Mild,High,Weak
D2631,Yes,Overcast,Mild,Normal,Weak
D2632,Yes,Overcast,Mild,High,Weak
D2633,Yes,Rain,Cool,Normal,Weak
D2634,Yes,Overcast,Mild,Normal,Strong
D2635,Yes,Overcast,Mild,High,Weak
D2636,No,Rain,Mild,High,Strong
D2637,Yes,Overcast,Mild,Normal,Weak
D2638,No,Sunny,Cool,Normal,Weak
D2639,No,Sunny,Hot,High,Strong
D2640,No,Rain,Mild,High,Strong
D2641,Yes,Rain,Cool,High,Weak
D2642,No,Rain,Cool,High,Weak
D2643,No,Sunny,Hot,Normal,Strong
D2644,Yes,Overcast,Cool,High,Weak
D2645,Yes,Sunny,Hot,High,Weak
D2646,Yes,Overcast,Cool,Normal,Weak
D2647,Yes,Overcast,Hot,Normal,Strong
D2648,No,Sunny,Mild,Normal,Weak
D2649,Yes,Overcast,Mild,High,Strong
D2650,No,Sunny,Hot,High,Strong
D2651,No,Sunny,Hot,High,Strong
D2652,Yes,Overcast,Mild,Normal,Weak
D2653,No,Sunny,Mild,High,Strong
D2654,No,Sunny,Mild,Normal,Weak
D2655,Yes,Overcast,Mild,Normal,Strong
D2656,Yes,Rain,Cool,Normal,Strong
D2657,No,Sunny,Mild,High,Strong
D2658,No,Rain,Mild,High,Strong
D2659,Yes,Overcast,Cool,Normal,Weak
D2660,Yes,Sunny,Cool,Normal,Weak
D2661,Yes,Overcast,Cool,High,Weak
D2662,Yes,Rain,Hot,High,Weak
D2663,Yes,Rain,Mild,Normal,Weak
D2664,Yes,Overcast,Cool,High,Weak
D2665,No,Sunny,Mild,High,Weak
D2666,Yes,Rain,Mild,Normal,Strong
D2667,Yes,Overcast,Cool,High,Weak
D2668,No,Rain,Hot,High,Strong
D2669,No,Sunny,Hot,High,Strong
D2670,Yes,Rain,Mild,Normal,Weak
D2671,No,Sunny,Cool,High,Strong
D2672,No,Sunny,Cool,Normal,Strong
D2673,Yes,Overcast,Mild,Normal,Weak
D2674,Yes,Overcast,Hot,High,Weak
D2675,No,Sunny,Hot,High,Strong
D2676,Yes,Sunny,Hot,Normal,Strong
D2677,Yes,Overcast,Cool,Normal,Weak
D2678,Yes,Rain,Mild,Normal,Weak
D2679,Yes,Overcast,Mild,High,Weak
D2680,Yes,Rain,Cool,Normal,Weak
D2681,No,Rain,Hot,High,Strong
D2682,Yes,Rain,Hot,Normal,Strong
D2683,Yes,Overcast,Mild,Normal,Strong
D2684,Yes,Overcast,Hot,High,Strong
D2685,No,Sunny,Cool,High,Weak
D2686,No,Sunny,Mild,High,Strong
D2687,Yes,Sunny,Mild,Normal,Weak
D2688,No,Sunny,Mild,Normal,Strong
D2689,Yes,Rain,Hot,High,Weak
D2690,No,Sunny,Mild,Normal,Strong
D2691,No,Sunny,Cool,High,Strong
D2692,No,Sunny,Hot,Normal,Strong
D2693,No,Sunny,Hot,High,Weak
D2694,Yes,Rain,Hot,Normal,Weak
D2695,Yes,Rain,Mild,Normal,Weak
D2696,Yes,Overcast,Cool,Normal,Strong
D2697,No,Sunny,Mild,High,Weak
D2698,No,Sunny,Mild,High,Strong
D2699,No,Sunny,Hot,High,Weak
D2700,Yes,Sunny,Mild,Normal,Strong
D2701,Yes,Rain,Mild,Normal,Weak
D2702,No,Sunny,Mild,High,Strong
D2703,Yes,Sunny,Cool,High,Weak
D2704,Yes,Rain,Hot,Normal,Weak
D2705,Yes,Overcast,Mild,High,Weak
D2706,No,Rain,Hot,High,Strong
D2707,No,Sunny,Hot,High,Strong
D2708,Yes,Overcast,Hot,High,Weak
D2709,Yes,Sunny,Mild,High,Weak
D2710,No,Sunny,Mild,Normal,Strong
D2711,Yes,Rain,Hot,Normal,Strong
D2712,Yes,Overcast,Cool,Normal,Weak
D2713,Yes,Overcast,Cool,Normal,Weak
D2714,Yes,Overcast,Cool,High,Strong
D2715,Yes,Overcast,Hot,Normal,Weak
D2716,No,Sunny,Mild,Normal,Weak
D2717,Yes,Overcast,Mild,High,Weak
D2718,Yes,Sunny,Mild,Normal,Weak
D2719,Yes,Overcast,Hot,High,Weak
D2720,Yes,Rain,Mild,Normal,Strong
D2721,Yes,Overcast,Cool,Normal,Weak
D2722,Yes,Overcast,Cool,Normal,Weak
D2723,Yes,Sunny,Mild,Normal,Weak
D2724,No,Sunny,Mild,High,Strong
D2725,Yes,Overcast,Hot,Normal,Weak
D2726,Yes,Rain,Mild,High,Strong
D2727,Yes,Overcast,Mild,Normal,Weak
D2728,No,Rain,Mild,High,Weak
D2729,Yes,Rain,Cool,Normal,Weak
D2730,Yes,Rain,Cool,Normal,Strong
D2731,Yes,Overcast,Mild,Normal,Weak
D2732,No,Sunny,Hot,High,Strong
D2733,No,Sunny,Mild,High,Strong
D2734,No,Sunny,Hot,Normal,Weak
D2735,Yes,Overcast,Mild,Normal,Strong
D2736,Yes,Overcast,Hot,Normal,Weak
D2737,No,Rain,Cool,High,Weak
D2738,Yes,Rain,Hot,Normal,Strong
D2739,Yes,Overcast,Cool,Normal,Weak
D2740,Yes,Sunny,Mild,Normal,Weak
D2741,No,Rain,Mild,High,Strong
D2742,Yes,Rain,Mild,High,Strong
D2743,Yes,Overcast,Hot,Normal,Weak
D2744,Yes,Rain,Hot,Normal,Weak
D2745,Yes,Rain,Mild,Normal,Strong
D2746,No,Rain,Cool,High,Strong
D2747,Yes,Overcast,Hot,High,Strong
D2748,Yes,Sunny,Hot,Normal,Strong
D2749,Yes,Overcast,Cool,Normal,Weak
D2750,Yes,Sunny,Cool,High,Weak
D2751,Yes,Overcast,Mild,Normal,Weak
D2752,Yes,Overcast,Hot,Normal,Weak
D2753,Yes,Rain,Mild,High,Strong
D2754,Yes,Overcast,Cool,High,Weak
D2755,Yes,Sunny,Cool,High,Strong
D2756,No,Sunny,Mild,High,Weak
D2757,No,Sunny,Hot,High,Strong
D2758,Yes,Rain,Mild,High,Strong
D2759,Yes,Overcast,Cool,High,Strong
D2760,No,Rain,Mild,Normal,Weak
D2761,No,Sunny,Cool,High,Weak
D2762,Yes,Overcast,Mild,Normal,Weak
D2763,No,Sunny,Hot,High,Strong
D2764,Yes,Overcast,Cool,Normal,Weak
D2765,Yes,Overcast,Hot,Normal,Weak
D2766,Yes,Rain,Mild,Normal,Weak
D2767,Yes,Overcast,Cool,High,Weak
D2768,Yes,Sunny,Hot,Normal,Strong
D2769,Yes,Rain,Mild,Normal,Weak
D2770,Yes,Rain,Cool,Normal,Weak
D2771,Yes,Rain,Hot,Normal,Weak
D2772,No,Sunny,Cool,High,Strong
D2773,Yes,Overcast,Mild,High,Strong
D2774,No,Rain,Hot,High,Strong
D2775,No,Sunny,Mild,Normal,Strong
D2776,Yes,Rain,Mild,High,Strong
D2777,Yes,Rain,Cool,Normal,Weak
D2778,No,Rain,Hot,High,Weak
D2779,No,Rain,Hot,Normal,Strong
D2780,No,Sunny,Hot,Normal,Strong
D2781,Yes,Sunny,Cool,High,Weak
D2782,Yes,Sunny,Mild,High,Weak
D2783,No,Sunny,Mild,Normal,Strong
D2784,No,Rain,Mild,Normal,Strong
D2785,Yes,Overcast,Mild,Normal,Weak
D2786,Yes,Overcast,Mild,High,Weak
D2787,Yes,Sunny,Mild,High,Weak
D2788,Yes,Rain,Cool,Normal,Strong
D2789,Yes,Overcast,Mild,Normal,Weak
D2790,No,Sunny,Mild,High,Weak
D2791,No,Rain,Cool,High,Weak
D2792,No,Sunny,Mild,High,Strong
D2793,Yes,Rain,Hot,Normal,Strong
D2794,No,Rain,Cool,High,Strong
D2795,Yes,Rain,Cool,High,Strong
D2796,Yes,Rain,Mild,Normal,Weak
D2797,Yes,Sunny,Mild,Normal,Strong
D2798,Yes,Overcast,Mild,Normal,Weak
D2799,Yes,Rain,Mild,Normal,Strong
D2800,Yes,Sunny,Cool,Normal,Strong
D2801,Yes,Overcast,Cool,Normal,Strong
D2802,No,Sunny,Mild,High,Weak
D2803,No,Rain,Hot,High,Strong
D2804,Yes,Sunny,Mild,High,Weak
D2805,No,Sunny,Hot,High,Strong
D2806,Yes,Rain,Mild,Normal,Weak
D2807,Yes,Sunny,Hot,Normal,Weak
D2808,No,Sunny,Mild,High,Strong
D2809,Yes,Overcast,Cool,Normal,Weak
D2810,Yes,Overcast,Mild,High,Weak
D2811,No,Sunny,Mild,High,Strong
D2812,No,Sunny,Cool,High,Weak
D2813,No,Rain,Mild,High,Weak
D2814,No,Rain,Hot,High,Strong
D2815,Yes,Overcast,Mild,High,Weak
D2816,Yes,Rain,Mild,Normal,Weak
D2817,Yes,Sunny,Hot,Normal,Weak
D2818,Yes,Rain,Mild,Normal,Weak
D2819,No,Sunny,Mild,Normal,Weak
D2820,No,Sunny,Cool,High,Weak
D2821,No,Rain,Hot,High,Weak
D2822,Yes,Rain,Mild,High,Weak
D2823,No,Rain,Hot,High,Strong
D2824,Yes,Overcast,Mild,High,Weak
D2825,No,Sunny,Mild,High,Weak
D2826,No,Rain,Hot,High,Strong
D2827,Yes,Overcast,Mild,Normal,Strong
D2828,Yes,Overcast,Mild,High,Weak
D2829,Yes,Rain,Cool,Normal,Weak
D2830,Yes,Rain,Mild,Normal,Weak
D2831,Yes,Sunny,Mild,Normal,Strong
D2832,No,Rain,Mild,Normal,Strong
D2833,Yes,Overcast,Cool,Normal,Weak
D2834,Yes,Overcast,Hot,Normal,Weak
D2835,No,Sunny,Mild,Normal,Weak
D2836,No,Sunny,Mild,High,Strong
D2837,Yes,Overcast,Hot,Normal,Weak
D2838,Yes,Rain,Hot,Normal,Weak
D2839,Yes,Overcast,Cool,High,Weak
D2840,Yes,Overcast,Cool,High,Weak
D2841,Yes,Sunny,Cool,High,Strong
D2842,Yes,Rain,Hot,High,Weak
D2843,Yes,Sunny,Mild,High,Weak
D2844,Yes,Overcast,Mild,Normal,Weak
D2845,No,Rain,Mild,High,Strong
D2846,Yes,Rain,Mild,Normal,Weak
D2847,Yes,Rain,Mild,High,Strong
D2848,No,Rain,Hot,High,Strong
D2849,No,Rain,Cool,High,Weak
D2850,Yes,Overcast,Cool,Normal,Strong
D2851,Yes,Sunny,Cool,High,Strong
D2852,No,Sunny,Cool,High,Strong
D2853,Yes,Sunny,Cool,High,Strong
D2854,Yes,Sunny,Mild,High,Weak
D2855,Yes,Overcast,Mild,Normal,Weak
D2856,Yes,Overcast,Cool,High,Weak
D2857,No,Rain,Mild,High,Strong
D2858,No,Sunny,Cool,High,Strong
D2859,No,Sunny,Hot,High,Weak
D2860,No,Rain,Hot,High,Weak
D2861,Yes,Rain,Mild,Normal,Weak
D2862,No,Sunny,Hot,High,Strong
D2863,Yes,Overcast,Cool,Normal,Strong
D2864,No,Sunny,Hot,Normal,Strong
D2865,Yes,Overcast,Cool,Normal,Strong
D2866,No,Sunny,Hot,High,Strong
D2867,Yes,Overcast,Mild,Normal,Weak
D2868,No,Sunny,Cool,High,Strong
D2869,Yes,Overcast,Mild,High,Strong
D2870,Yes,Overcast,Mild,Normal,Weak
D2871,Yes,Rain,Mild,Normal,Weak
D2872,Yes,Sunny,Mild,High,Strong
D2873,No,Rain,Mild,Normal,Strong
D2874,Yes,Sunny,Cool,High,Strong
D2875,No,Rain,Mild,High,Weak
D2876,No,Rain,Mild,High,Strong
D2877,No,Sunny,Hot,High,Weak
D2878,No,Rain,Mild,High,Strong
D2879,Yes,Sunny,Mild,Normal,Weak
D2880,Yes,Sunny,Mild,High,Weak
D2881,Yes,Overcast,Mild,High,Weak
D2882,Yes,Overcast,Cool,High,Weak
D2883,Yes,Sunny,Cool,Normal,Weak
D2884,Yes,Rain,Cool,High,Weak
D2885,No,Sunny,Mild,High,Strong
D2886,No,Rain,Hot,High,Strong
D2887,No,Rain,Hot,Normal,Weak
D2888,Yes,Rain,Mild,Normal,Weak
D2889,Yes,Overcast,Mild,High,Weak
D2890,Yes,Sunny,Cool,Normal,Strong
D2891,No,Sunny,Mild,Normal,Strong
D2892,Yes,Overcast,Mild,High,Strong
D2893,No,Rain,Hot,High,Weak
D2894,Yes,Overcast,Hot,Normal,Weak
D2895,No,Rain,Hot,Normal,Strong
D2896,Yes,Sunny,Hot,Normal,Weak
D2897,Yes,Rain,Mild,Normal,Weak
D2898,Yes,Overcast,Hot,Normal,Weak
D2899,No,Rain,Hot,High,Weak
D2900,Yes,Rain,Cool,Normal,Weak
D2901,No,Rain,Hot,High,Strong
D2902,Yes,Sunny,Mild,High,Weak
D2903,No,Rain,Hot,High,Strong
D2904,Yes,Rain,Cool,High,Weak
D2905,No,Rain,Cool,High,Strong
D2906,Yes,Overcast,Mild,High,Weak
D2907,Yes,Sunny,Mild,Normal,Strong
D2908,Yes,Rain,Mild,High,Weak
D2909,Yes,Rain,Mild,Normal,Weak
D2910,Yes,Rain,Cool,Normal,Weak
D2911,Yes,Overcast,Cool,High,Weak
D2912,Yes,Rain,Cool,Normal,Weak
D2913,No,Sunny,Mild,Normal,Strong
D2914,Yes,Sunny,Hot,High,Weak
D2915,Yes,Sunny,Cool,High,Weak
D2916,Yes,Sunny,Cool,Normal,Weak
D2917,Yes,Overcast,Cool,Normal,Strong
D2918,Yes,Sunny,Mild,Normal,Weak
D2919,No,Rain,Cool,High,Strong
D2920,No,Rain,Cool,High,Weak
D2921,Yes,Overcast,Mild,Normal,Strong
D2922,No,Rain,Mild,High,Weak
D2923,Yes,Sunny,Cool,High,Weak
D2924,No,Sunny,Hot,High,Strong
D2925,No,Sunny,Hot,Normal,Strong
D2926,Yes,Overcast,Mild,Normal,Weak
D2927,No,Rain,Hot,High,Weak
D2928,Yes,Overcast,Mild,High,Weak
D2929,Yes,Rain,Cool,Normal,Strong
D2930,Yes,Sunny,Cool,High,Weak
D2931,Yes,Rain,Mild,High,Weak
D2932,No,Rain,Mild,High,Weak
D2933,No,Rain,Hot,High,Strong
D2934,Yes,Overcast,Cool,Normal,Weak
D2935,Yes,Sunny,Mild,High,Weak
D2936,Yes,Overcast,Cool,Normal,Strong
D2937,Yes,Overcast,Cool,Normal,Strong
D2938,Yes,Overcast,Cool,High,Weak
D2939,No,Sunny,Cool,High,Strong
D2940,Yes,Overcast,Mild,Normal,Weak
D2941,No,Sunny,Mild,High,Weak
D2942,Yes,Rain,Cool,Normal,Weak
D2943,Yes,Overcast,Cool,Normal,Weak
D2944,Yes,Sunny,Hot,Normal,Weak
D2945,Yes,Overcast,Mild,Normal,Strong
D2946,No,Sunny,Mild,Normal,Weak
D2947,No,Sunny,Hot,High,Strong
D2948,Yes,Overcast,Hot,High,Weak
D2949,No,Sunny,Cool,High,Strong
D2950,Yes,Rain,Cool,Normal,Strong
D2951,Yes,Overcast,Cool,Normal,Weak
D2952,No,Sunny,Mild,High,Strong
D2953,Yes,Sunny,Mild,Normal,Strong
D2954,Yes,Rain,Hot,Normal,Weak
D2955,No,Rain,Mild,High,Weak
D2956,No,Sunny,Hot,High,Weak
D2957,No,Rain,Cool,High,Strong
D2958,No,Rain,Mild,High,Weak
D2959,Yes,Overcast,Cool,High,Weak
D2960,No,Sunny,Hot,High,Weak
D2961,No,Rain,Cool,High,Strong
D2962,Yes,Overcast,Hot,High,Strong
D2963,Yes,Rain,Cool,Normal,Weak
D2964,Yes,Rain,Mild,Normal,Weak
D2965,Yes,Overcast,Mild,Normal,Weak
D2966,Yes,Rain,Cool,Normal,Strong
D2967,Yes,Rain,Hot,Normal,Strong
D2968,Yes,Overcast,Cool,Normal,Weak
D2969,Yes,Overcast,Mild,Normal,Strong
D2970,No,Sunny,Cool,High,Strong
D2971,No,Rain,Mild,High,Strong
D2972,No,Sunny,Mild,High,Weak
D2973,Yes,Rain,Mild,High,Strong
D2974,Yes,Rain,Mild,Normal,Weak
D2975,Yes,Overcast,Mild,High,Strong
D2976,Yes,Overcast,Hot,High,Weak
D2977,No,Sunny,Mild,High,Strong
D2978,No,Sunny,Hot,Normal,Weak
D2979,No,Sunny,Hot,High,Strong
D2980,Yes,Rain,Mild,Normal,Weak
D2981,Yes,Overcast,Mild,Normal,Strong
D2982,No,Sunny,Mild,High,Strong
D2983,Yes,Rain,Cool,Normal,Weak
D2984,Yes,Sunny,Mild,High,Weak
D2985,No,Rain,Cool,High,Strong
D2986,Yes,Sunny,Cool,Normal,Weak
D2987,Yes,Rain,Cool,Normal,Weak
